what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.2.201102110609,"org.eclipse.cdt.managedbuilder.core",1313510482977
started,bundle,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui",1313510482977
os,sysinfo,,,"win32",1313510482981
arch,sysinfo,,,"x86",1313510482981
ws,sysinfo,,,"win32",1313510482981
locale,sysinfo,,,"pl_PL",1313510482981
processors,sysinfo,,,"2",1313510482981
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1313510482981
java.runtime.version,sysinfo,,,"1.6.0_24-b07",1313510482981
java.specification.name,sysinfo,,,"Java Platform API Specification",1313510482981
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1313510482981
java.specification.version,sysinfo,,,"1.6",1313510482981
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1313510482981
java.version,sysinfo,,,"1.6.0_24",1313510482981
java.vm.info,sysinfo,,,"mixed mode, sharing",1313510482981
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1313510482981
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1313510482981
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1313510482981
java.vm.specification.version,sysinfo,,,"1.0",1313510482981
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1313510482981
java.vm.version,sysinfo,,,"19.1-b02",1313510482981
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313510485083
started,bundle,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.core",1313510487333
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313510493583
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313510498025
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313510589019
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313510610381
started,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201102110609,"org.eclipse.cdt.managedbuilder.ui",1313510617941
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201102110609,"org.eclipse.cdt.managedbuilder.gnu.ui",1313510618341
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1313510687079
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1313510687209
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313510687884
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1313510688414
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313510722321
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313510746599
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.properties",1313510746609
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313510756869
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313510765235
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313510771399
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313510817061
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313510827975
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313510836169
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1313510836249
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1313510836761
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1313510836801
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1313510837211
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1313510840203
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313510841963
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313510845675
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1313510847135
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313510847429
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313510849162
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313510889165
