what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1314304250312
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1314304250467
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1314304250670
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1314304251067
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1314304253765
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1314304256329
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1314304258962
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1314304261565
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1314304264355
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1314304267424
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1314304270143
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1314304273205
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1314304288296
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1314304289962
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1314304461146
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1314304461840
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314304462127
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314304465399
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1314304500319
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1314304503374
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1314304508132
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314304508421
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314304509093
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1314304510351
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314304510702
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314304510816
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1314304515868
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314304516149
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314304532628
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1314304748082
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1314304773870
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1314304775451
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314304775795
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314304778437
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1314304784681
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314304785022
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314304785140
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1314304788962
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314304789253
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314304805743
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1314304881229
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1314304882159
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314304882539
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314304884839
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1314304891525
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314304891867
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314304908345
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1314304985370
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1314304986327
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314304986709
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314304989158
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1314304990247
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314304990625
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314305007023
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1314305123502
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1314305125879
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1314305126805
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314305127151
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314305129462
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1314305131826
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314305132142
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314305144398
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1314305184743
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1314305199846
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1314305200630
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314305201062
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314305203338
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1314305204670
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314305205035
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314305212873
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1314305300450
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1314305301389
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314305301734
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314305304254
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1314305305404
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314305305742
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314305313664
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1314305374687
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1314305375751
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1314305376855
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314305377228
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314305379470
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1314305389336
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314305389697
