what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1314867441264
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1314867441264
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1314867441264
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1314867441264
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1314867441264
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1314867441274
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1314867441274
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1314867441274
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1314867441274
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1314867441274
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1314867441274
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1314867441274
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1314867441274
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1314867441274
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1314867441274
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1314867441274
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1314867441274
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1314867441284
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1314867441284
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1314867441294
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1314867441294
started,bundle,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.core",1314867441294
started,bundle,org.eclipse.cdt.core,5.2.1.201102110609,"org.eclipse.cdt.core",1314867441294
started,bundle,org.eclipse.cdt.make.core,7.0.1.201102110609,"org.eclipse.cdt.make.core",1314867441294
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.ui",1314867441294
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.2.201102110609,"org.eclipse.cdt.managedbuilder.core",1314867441294
started,bundle,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui",1314867441294
os,sysinfo,,,"win32",1314867441304
arch,sysinfo,,,"x86",1314867441304
ws,sysinfo,,,"win32",1314867441304
locale,sysinfo,,,"pl_PL",1314867441304
processors,sysinfo,,,"2",1314867441304
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1314867441304
java.runtime.version,sysinfo,,,"1.6.0_24-b07",1314867441304
java.specification.name,sysinfo,,,"Java Platform API Specification",1314867441304
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1314867441304
java.specification.version,sysinfo,,,"1.6",1314867441304
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1314867441304
java.version,sysinfo,,,"1.6.0_24",1314867441304
java.vm.info,sysinfo,,,"mixed mode, sharing",1314867441304
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1314867441304
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1314867441304
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1314867441304
java.vm.specification.version,sysinfo,,,"1.0",1314867441304
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1314867441304
java.vm.version,sysinfo,,,"19.1-b02",1314867441304
