what,kind,bundleId,bundleVersion,description,time
activated,perspective,org.eclipse.cdt.ui,,"org.eclipse.cdt.ui.CPerspective",1315331723524
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1315331723554
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1315331723554
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1315331723554
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1315331723554
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1315331723554
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1315331723554
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1315331723554
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1315331723554
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1315331723564
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1315331723564
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1315331723564
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1315331723564
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1315331723564
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1315331723564
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1315331723574
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1315331723574
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1315331723574
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1315331723574
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1315331723574
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1315331723574
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1315331723574
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1315331723574
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1315331723574
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1315331723574
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1315331723574
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1315331723574
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1315331723584
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1315331723584
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1315331723584
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1315331723584
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1315331723584
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1315331723584
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1315331723584
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1315331723584
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1315331723584
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1315331723584
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1315331723584
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1315331723584
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1315331723584
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1315331723594
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1315331723594
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1315331723594
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1315331723594
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1315331723594
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1315331723594
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1315331723594
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1315331723594
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1315331723594
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1315331723594
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1315331723594
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1315331723594
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1315331723594
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1315331723594
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1315331723614
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1315331723614
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1315331723614
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1315331723614
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1315331723614
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1315331723614
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1315331723614
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1315331723614
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1315331723614
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1315331723614
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1315331723624
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1315331723624
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1315331723624
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1315331723624
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1315331723624
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1315331723624
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1315331723624
started,bundle,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.core",1315331723624
started,bundle,org.eclipse.cdt.core,5.2.1.201102110609,"org.eclipse.cdt.core",1315331723624
started,bundle,org.eclipse.cdt.make.core,7.0.1.201102110609,"org.eclipse.cdt.make.core",1315331723624
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.ui",1315331723624
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.2.201102110609,"org.eclipse.cdt.managedbuilder.core",1315331723624
started,bundle,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui",1315331723624
os,sysinfo,,,"win32",1315331723634
arch,sysinfo,,,"x86",1315331723634
ws,sysinfo,,,"win32",1315331723634
locale,sysinfo,,,"pl_PL",1315331723634
processors,sysinfo,,,"2",1315331723634
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1315331723634
java.runtime.version,sysinfo,,,"1.6.0_24-b07",1315331723634
java.specification.name,sysinfo,,,"Java Platform API Specification",1315331723634
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1315331723634
java.specification.version,sysinfo,,,"1.6",1315331723634
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1315331723634
java.version,sysinfo,,,"1.6.0_24",1315331723634
java.vm.info,sysinfo,,,"mixed mode, sharing",1315331723634
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1315331723634
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1315331723634
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1315331723634
java.vm.specification.version,sysinfo,,,"1.0",1315331723634
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1315331723634
java.vm.version,sysinfo,,,"19.1-b02",1315331723634
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315331725664
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315333122916
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315333125616
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315334071307
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315334071517
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315336982997
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315337270530
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1315337346880
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1315337353762
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1315337358066
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1315337423350
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1315337427012
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1315337430192
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1315337433342
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315337438626
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315337440350
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1315337440390
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1315337443850
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315337444132
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315337445810
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1315337447238
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1315337452258
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1315337454230
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315337454552
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315337456970
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315337566816
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315337588472
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315337589504
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315337594316
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.text.c.format",1315337836358
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1315337894182
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1315337897964
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.text.c.format",1315337908636
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315338102032
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315338102212
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315338102412
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315338102617
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315338102794
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315338102974
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315338103204
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1315338115148
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1315338116948
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315338125224
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315338125424
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315338125624
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315338126054
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315338126324
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1315338201652
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315338207628
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315338285270
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315338286870
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1315338286900
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1315338335500
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1315338361908
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1315338366318
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315338387366
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.text.c.format",1315338426284
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1315338703752
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1315338705636
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1315338766142
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1315338766994
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315338767289
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315338768155
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1315338771892
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1315338776722
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315338777074
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315338777679
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1315338778832
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315338779129
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315338779761
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1315338792298
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1315338792850
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315338793182
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315338795404
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315338815040
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315338818180
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315338821080
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315338822872
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315339003414
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315339004766
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1315339004786
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1315339006116
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1315339006866
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201102110609,"org.eclipse.cdt.dsf.gdb.ui",1315339007208
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1315339007308
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315339007328
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315339007560
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1315339011872
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315339012182
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315339032890
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201102110609,"org.eclipse.cdt.debug.core",1315339357680
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201102110609,"org.eclipse.cdt.debug.ui",1315339357680
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1315339357690
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1315339360550
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1315339365162
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1315339430614
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1315339431054
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315339431397
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315339433706
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1315339434648
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315339434991
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315339435180
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1315339440310
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315339440630
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315339461686
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1315339490794
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1315339491644
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315339491989
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315339494252
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1315339495462
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315339495804
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315339516908
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1315339682002
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1315339686512
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315339724686
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315339724906
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315339725146
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315339725396
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315339725646
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315339725886
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315339747462
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315339757834
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1315339822011
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1315339822602
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315339822943
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315339825453
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1315339826592
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315339826924
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315339848172
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1315339915886
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1315339916328
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315339916650
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315339918868
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1315339935184
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1315339935646
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315339935954
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315339938346
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1315339939178
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315339939522
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315339943260
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1315339943412
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1315339945702
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1315340024264
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1315340331888
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1315340374234
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1315340647366
