what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201102110609,"org.eclipse.cdt.dsf.gdb.ui",1313787805383
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1313787805468
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313787805502
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313787807357
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201102110609,"org.eclipse.cdt.debug.core",1313787858993
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201102110609,"org.eclipse.cdt.debug.ui",1313787859246
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1313787860997
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1313787869050
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313787869328
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313787871029
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1313787874915
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313787875243
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313787876923
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313787885204
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1313787886867
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313787887217
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313787889690
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1313787890430
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313787890740
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313787892524
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313787954486
